FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"9935","קופת גמל מחר לבני 50 ומטה","תגמולים ואישית לפיצויים","הסתדרות האקדמאים במדעי החברה והרוח","מחר - חברה לניהול קופות גמל בע""מ","202102","11/18/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","3.08","2.29","-13.6","-12.81","1276.67","0.35","","0.45","1.43","13","25.75","4.16","4.69","6.34","0.24","0.69","88.80","551.35","456.65","224.27","520042615","3/28/2021 12:00:00 AM"
"9936","קופת גמל מחר לבני 50 עד 60","תגמולים ואישית לפיצויים","הסתדרות האקדמאים במדעי החברה והרוח","מחר - חברה לניהול קופות גמל בע""מ","202101","11/18/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","0.08","0","-0.53","-0.45","11.10","0.35","","0.76","0.76","9.78","18.26","3.16","3.41","6.47","-0.96","0.55","93.80","4.46","3.07","0.83","520042615","3/28/2021 12:00:00 AM"
"9936","קופת גמל מחר לבני 50 עד 60","תגמולים ואישית לפיצויים","הסתדרות האקדמאים במדעי החברה והרוח","מחר - חברה לניהול קופות גמל בע""מ","202102","11/18/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","0.07","0.03","-0.14","-0.1","11.05","0.35","","0.53","1.29","12.08","19.19","3.87","3.57","6.47","-0.72","0.57","93.30","4.42","2.89","1.14","520042615","3/28/2021 12:00:00 AM"
"9937","קופת גמל מחר לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות האקדמאים במדעי החברה והרוח","מחר - חברה לניהול קופות גמל בע""מ","202101","11/18/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.06","0.01","0.43","0.48","26.03","0.35","","0.89","0.89","7.20","15.55","2.34","2.93","4.55","-0.84","0.57","94","6.67","4.74","4.83","520042615","3/28/2021 12:00:00 AM"
"9937","קופת גמל מחר לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות האקדמאים במדעי החברה והרוח","מחר - חברה לניהול קופות גמל בע""מ","202102","11/18/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.22","0.44","-0.76","-0.98","25.12","0.35","","0.25","1.14","8.62","15.98","2.79","3.01","4.54","-0.60","0.59","94","6.70","5","4.08","520042615","3/28/2021 12:00:00 AM"
"9938","קופת גמל עמ""י מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","0.21","0.03","0.79","0.97","46.73","0.34","","1.52","1.52","13.16","28.87","4.21","5.20","7.34","0.48","0.68","91.50","23.75","15.73","8.98","520042581","3/28/2021 12:00:00 AM"
"9938","קופת גמל עמ""י מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202102","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","0.51","0.1","0.36","0.77","47.67","0.34","","0.45","1.98","15.65","28.05","4.97","5.07","7.33","0.24","0.68","91.10","24.50","15.83","9.29","520042581","3/28/2021 12:00:00 AM"
"9939","ילין לפידות קופת גמל מסלול לבני 50 ומטה ","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202101","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","-2.89","1.24","17.67","13.54","1675.38","0.66","0","0.93","0.93","19.35","43.44","6.07","7.48","7.28","2.28","0.91","89","917.01","610.16","395.96","513611509","3/28/2021 12:00:00 AM"
"9939","ילין לפידות קופת גמל מסלול לבני 50 ומטה ","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202102","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","8.25","2.41","-4.74","1.1","1687.66","0.66","0","0.72","1.66","21.91","44.14","6.83","7.59","7.28","2.40","0.93","88.90","929.37","620.48","392.24","513611509","3/28/2021 12:00:00 AM"
"9940","ילין לפידות קופת גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202101","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","29.65","10.56","-19","0.09","7446.65","0.67","0","0.91","0.91","16.72","34.93","5.29","6.17","6.30","1.32","0.87","86.70","3386.87","2392.28","1687.08","513611509","3/28/2021 12:00:00 AM"
"9940","ילין לפידות קופת גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202102","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","13.11","11.31","-47.7","-45.9","7439.68","0.67","0","0.57","1.49","18.71","35.39","5.88","6.25","6.30","1.44","0.89","86.90","3434.47","2393.51","1691.32","513611509","3/28/2021 12:00:00 AM"
"9941","ילין לפידות קופת גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202101","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","8.21","4.54","-0.21","3.46","1487.42","0.65","0","0.61","0.61","12.99","21.69","4.15","4","4.43","0","0.80","90.30","381.65","281.86","214.33","513611509","3/28/2021 12:00:00 AM"
"9941","ילין לפידות קופת גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ","202102","12/23/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","7.8","5.57","-1.83","0.4","1486.37","0.65","0","-0.05","0.56","13.41","21.44","4.28","3.96","4.44","0.12","0.79","90.30","388.76","285.52","222.36","513611509","3/28/2021 12:00:00 AM"
"9942","קופת גמל עמ""י  60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.16","0.28","0.45","0.33","72.27","0.34","","1","1","8.41","17.46","2.73","3.27","4.39","-0.48","0.67","93.30","15.58","9.43","8.32","520042581","3/28/2021 12:00:00 AM"
"9942","קופת גמל עמ""י  60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202102","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.1","0.43","0.65","0.32","72.49","0.34","","-0.10","0.90","9.43","17.02","3.05","3.19","4.39","-0.48","0.65","93","16.13","9.16","8.49","520042581","3/28/2021 12:00:00 AM"
"9943","קופת גמל עמ""י  50-60","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","3.37","9.3","-8.92","-14.85","1876.16","0.34","","0.95","0.95","11.07","25.09","3.56","4.58","6.18","0.12","0.68","86.30","791.79","646.47","391.86","520042581","3/28/2021 12:00:00 AM"
"9943","קופת גמל עמ""י  50-60","תגמולים ואישית לפיצויים","הסתדרות עובדי המדינה","עמ""י - חברה לניהול קופות גמל ענפיות בע""מ","202102","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","4.21","7.61","-15.21","-18.61","1867.34","0.34","","0.47","1.42","12.95","26.76","4.14","4.86","6.15","0.36","0.71","86.30","806.21","674.76","389.72","520042581","3/28/2021 12:00:00 AM"
"9947","קופת גמל שדות לבני 50 ומטה","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","0","0","0","0","0","0.43","","0","0","11.35","24.57","3.65","4.49","7.21","-0.24","0.60","","","","","520042607","3/28/2021 12:00:00 AM"
"9948","קופת גמל שדות לבני 60 ומעלה  ","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0","0","0","0","0","0.43","","0","0","6.97","15.48","2.27","2.92","4.01","-0.72","0.62","","","","","520042607","3/28/2021 12:00:00 AM"
"9949","קופת גמל שדות לבני 50 עד 60 ","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/2/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","0","0","0","0","0","0.44","","0","0","13.05","26.41","4.17","4.80","6.31","0.24","0.73","","","","","520042607","3/28/2021 12:00:00 AM"
"9950","אלטשולר שחם גמל לבני 50 ומטה","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202101","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","44.51","7.69","149.82","186.64","9105.15","0.73","0.14","1.27","1.27","21.13","49.26","6.60","8.34","7.44","2.52","1.01","89.90","5633.01","6074.68","2838.79","513173393","3/28/2021 12:00:00 AM"
"9950","אלטשולר שחם גמל לבני 50 ומטה","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202102","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","2.01","7.71","177","171.3","9327.85","0.73","0.14","0.65","1.93","23.10","51.69","7.17","8.69","7.41","3","1.04","89.50","6411.18","6055.34","3065.81","513173393","3/28/2021 12:00:00 AM"
"9951","אלטשולר שחם גמל לבני 50 עד 60","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202101","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","51.01","45.38","468.71","474.34","31150.72","0.70","0.10","1.18","1.18","19.64","43.96","6.16","7.56","6.20","2.40","1.08","87.40","15501.75","18300.68","8738.62","513173393","3/28/2021 12:00:00 AM"
"9951","אלטשולר שחם גמל לבני 50 עד 60","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202102","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","86.72","37.39","251.16","300.49","31618.04","0.70","0.10","0.60","1.79","21.29","45.68","6.65","7.82","6.18","2.88","1.11","87.20","18040.76","18038.12","9370.98","513173393","3/28/2021 12:00:00 AM"
"9952","אלטשולר שחם גמל לבני 60 ומעלה","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202101","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","99","31.86","371.48","438.62","15122.55","0.69","0.05","0.90","0.90","16.86","30.66","5.33","5.49","4.76","0.96","1.07","89.40","3731.90","6012.37","3277.06","513173393","3/28/2021 12:00:00 AM"
"9952","אלטשולר שחם גמל לבני 60 ומעלה","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","202102","12/21/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","84.46","27.83","215.7","272.33","15396.06","0.69","0.05","0.08","0.98","17.57","30.91","5.54","5.53","4.75","1.32","1.06","89.50","4315.99","5552.62","3253","513173393","3/28/2021 12:00:00 AM"
"9953","קופת גמל הנדסאים - מסלול עד 50","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","1.61","0","-1.52","0.09","25.49","0.43","","0.84","0.84","16.34","31.80","5.17","5.68","7.03","0.36","0.81","95.30","12.26","7.37","7.17","520042607","3/28/2021 12:00:00 AM"
"9953","קופת גמל הנדסאים - מסלול עד 50","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202102","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","עד 50","1.43","0.01","-0.26","1.16","26.73","0.43","","0.34","1.18","18.17","32.05","5.72","5.72","7.03","0.48","0.81","95.90","12.10","6.85","6.62","520042607","3/28/2021 12:00:00 AM"
"9954","קופת גמל הנדסאים - מסלול 50-60","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","13.45","1.28","-8.21","3.96","1045.92","0.45","","0.97","0.97","14.68","28.29","4.67","5.11","6.01","0.60","0.82","86.60","379.61","372.42","232.94","520042607","3/28/2021 12:00:00 AM"
"9954","קופת גמל הנדסאים - מסלול 50-60","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202102","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","50-60","-7.83","2.28","-9.3","-19.41","1031.02","0.45","","0.46","1.43","16.54","29.79","5.23","5.35","5.99","0.96","0.85","86","406.55","419.81","242.99","520042607","3/28/2021 12:00:00 AM"
"9955","קופת גמל הנדסאים - 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202101","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.58","0.06","-0.48","0.04","53.64","0.43","","0.69","0.69","8.93","17.88","2.89","3.34","3.95","0","0.76","93.20","12.71","8.88","9.37","520042607","3/28/2021 12:00:00 AM"
"9955","קופת גמל הנדסאים - 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות העובדים הכללית החדשה","הנדסאים וטכנאים - חברה לניהול קופות גמל בע""מ","202102","11/8/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","-0.38","0","1.39","1.01","54.72","0.43","","0.22","0.91","10.36","18.40","3.34","3.44","3.95","0.12","0.78","93.30","13.71","9.20","8.98","520042607","3/28/2021 12:00:00 AM"
"9956","קופת גמל אישית לפיצויים של העובדים בעיריית תל-אביב יפו - מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אחר","חברה לניהול קופות גמל של העובדים בעיריית תל - אביב יפו בע""מ","202101","12/21/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","0","0","0","0","0","0","","","","","","","","","","","","","","","513452003","3/28/2021 12:00:00 AM"
